"","Gene","p.value","Adjusted.p.value"
"264","hsa-mir-941-3:hsa-miR-941",0.711025058483225,0.995148224725225
"265","hsa-mir-3200:hsa-miR-3200-5p",0.327123522600562,0.995148224725225
"266","hsa-mir-378a:hsa-miR-378a-5p",0.0051667158431195,0.995148224725225
"267","hsa-mir-128-1:hsa-miR-128",0.00515349063973675,0.995148224725225
"268","hsa-mir-3690:hsa-miR-3690",0.0479142051980042,0.995148224725225
"269","hsa-mir-3150b:hsa-miR-3150b-3p",0.698199047919674,0.995148224725225
"270","hsa-mir-501:hsa-miR-501-5p",0.0970063435302326,0.995148224725225
"271","hsa-mir-532:hsa-miR-532-3p",0.610148503832374,0.995148224725225
"272","hsa-mir-3130-2:hsa-miR-3130-5p",0.251345695992706,0.995148224725225
"273","hsa-mir-181d:hsa-miR-181d",0.0503103373321389,0.995148224725225
"274","hsa-mir-548z:hsa-miR-548z",0.342587158982933,0.995148224725225
"275","hsa-let-7b:hsa-let-7b-5p",0.323926105440414,0.995148224725225
"276","hsa-mir-5010:hsa-miR-5010-5p",0.722635816336759,0.995148224725225
"277","hsa-mir-3614:hsa-miR-3614-5p",0.155325962894123,0.995148224725225
"278","hsa-mir-335:hsa-miR-335-3p",0.198123164992227,0.995148224725225
"279","hsa-mir-625:hsa-miR-625-5p",0.000537644771489904,0.255381266457704
"280","hsa-mir-941-2:hsa-miR-941",0.711025058483225,0.995148224725225
"281","hsa-mir-365a:hsa-miR-365b-3p",0.108245242321127,0.995148224725225
"282","hsa-mir-29c:hsa-miR-29c-3p",0.81902056881234,0.995148224725225
"283","hsa-mir-550a-2:hsa-miR-550a-3p",0.0424170509664723,0.995148224725225
"284","hsa-mir-3913-2:hsa-miR-3913-5p",0.529705634066282,0.995148224725225
"285","hsa-mir-142:hsa-miR-142-3p",0.539088980171864,0.995148224725225
"286","hsa-mir-28:hsa-miR-28-5p",0.324483529739753,0.995148224725225
"287","hsa-let-7b:hsa-let-7b-3p",0.00141502612613167,0.653878771977185
"288","hsa-mir-3909:hsa-miR-3909",0.000642806521322302,0.304047484585449
"289","hsa-mir-16-1:hsa-miR-16-5p",0.686801334978546,0.995148224725225
"290","hsa-mir-484:hsa-miR-484",0.00317780640107185,0.995148224725225
"291","hsa-mir-550a-2:hsa-miR-550a-3-5p",0.000683008540972157,0.320331005715941
"292","hsa-mir-151b:hsa-miR-151b",0.0490440564529059,0.995148224725225
"293","hsa-mir-548av:hsa-miR-548av-3p",0.139569491844873,0.995148224725225
"294","hsa-mir-185:hsa-miR-185-5p",0.0983761827041732,0.995148224725225
"295","hsa-mir-107:hsa-miR-107",0.563148053718491,0.995148224725225
"296","hsa-mir-505:hsa-miR-505-3p",0.0274960935934823,0.995148224725225
"297","hsa-mir-27a:hsa-miR-27a-3p",0.432520050832136,0.995148224725225
"298","hsa-mir-4454:hsa-miR-4454",0.00854015396831886,0.995148224725225
"299","hsa-mir-3176:hsa-miR-3176",0.0921339824558993,0.995148224725225
"300","hsa-mir-133a-2:hsa-miR-133a",0.503729503720943,0.995148224725225
"301","hsa-mir-199b:hsa-miR-199a-3p",0.088040636642007,0.995148224725225
"302","hsa-mir-101-1:hsa-miR-101-3p",0.124034541044703,0.995148224725225
"303","hsa-mir-143:hsa-miR-143-3p",0.779678970032099,0.995148224725225
